Lake Name,Counted By,Date Sampled,Host Species,Parasite,Egg Number,Notes
Bishop,LSD,6/2/2022,Dubia,Uninfected ,0,
Bishop,LSD,6/2/2022,Dubia,Uninfected ,0,
Bishop,LSD,6/2/2022,Dubia,Uninfected ,0,
Bishop,LSD,6/2/2022,Dubia,Uninfected ,0,
Bishop,LSD,6/2/2022,Dubia,Uninfected ,0,
Bishop,LSD,6/2/2022,Dubia,Uninfected ,0,
Bishop,LSD,6/2/2022,Dubia,Uninfected ,1,
Bishop,LSD,6/2/2022,Dubia,Uninfected ,1,
Bishop,LSD,6/2/2022,Dubia,Uninfected ,0,
Bishop,LSD,6/2/2022,Dubia,Uninfected ,0,
Bishop,LSD,6/2/2022,Dubia,Uninfected ,0,
Bishop,LSD,6/2/2022,Dubia,Uninfected ,0,
Bishop,LSD,6/2/2022,Dubia,Uninfected ,0,
Bishop,LSD,6/2/2022,Dubia,Uninfected ,0,
Bishop,LSD,6/2/2022,Dubia,Uninfected ,0,
Bishop,LSD,6/2/2022,Dubia,Uninfected ,0,
Bishop,LSD,6/2/2022,Dubia,Uninfected ,0,
Bishop,LSD,6/2/2022,Dubia,Uninfected ,0,
Bishop,LSD,6/2/2022,Dubia,Uninfected ,0,
Bishop,LSD,6/2/2022,Dubia,Uninfected ,0,
Bishop,LSD,6/2/2022,Dubia,Coke,0,
Bishop,LSD,6/2/2022,Dubia,Coke,0,
Woodland,SKC,6/3/2022,Dubia,Uninfected ,0,
Woodland,SKC,6/3/2022,Dubia,Uninfected ,0,
Woodland,SKC,6/3/2022,Dubia,Uninfected ,0,
Woodland,SKC,6/3/2022,Dubia,Uninfected ,0,
Woodland,SKC,6/3/2022,Dubia,Uninfected ,0,
Woodland,SKC,6/3/2022,Dubia,Uninfected ,0,
Woodland,SKC,6/3/2022,Dubia,Uninfected ,0,
Woodland,SKC,6/3/2022,Dubia,Uninfected ,0,
Woodland,SKC,6/3/2022,Dubia,Uninfected ,0,
Woodland,SKC,6/3/2022,Dubia,Uninfected ,0,
Woodland,SKC,6/3/2022,Dubia,Uninfected ,0,
Woodland,SKC,6/3/2022,Dubia,Uninfected ,0,
Woodland,SKC,6/3/2022,Dubia,Uninfected ,0,
Woodland,SKC,6/3/2022,Dubia,Uninfected ,0,
Woodland,SKC,6/3/2022,Dubia,Uninfected ,0,
Woodland,SKC,6/3/2022,Dubia,Uninfected ,0,
Woodland,SKC,6/3/2022,Dubia,Uninfected ,0,
Woodland,SKC,6/3/2022,Dubia,Uninfected ,0,
Woodland,SKC,6/3/2022,Dubia,Uninfected ,0,
Woodland,SKC,6/3/2022,Dubia,Uninfected ,0,
Woodland,SKC,6/3/2022,Dubia,MicG,0,
Woodland,SKC,6/3/2022,Dubia,MicG,0,
Woodland,SKC,6/3/2022,Dubia,MicG,0,
Bruin,KJM,6/7/2022,Dubia,Uninfected ,0,
Bruin,KJM,6/7/2022,Dubia,Uninfected ,2,
Bruin,KJM,6/7/2022,Dubia,Uninfected ,1,
Bruin,KJM,6/7/2022,Dubia,Uninfected ,0,
Bruin,KJM,6/7/2022,Dubia,Uninfected ,2,
Bruin,KJM,6/7/2022,Dubia,Uninfected ,3,
Bruin,KJM,6/7/2022,Dubia,Uninfected ,2,
Bruin,KJM,6/7/2022,Dubia,Uninfected ,0,
Bruin,KJM,6/7/2022,Dubia,Uninfected ,3,
Bruin,KJM,6/7/2022,Dubia,Uninfected ,2,
Bruin,KJM,6/7/2022,Dubia,Uninfected ,2,
Bruin,KJM,6/7/2022,Dubia,Uninfected ,3,
Bruin,KJM,6/7/2022,Dubia,Uninfected ,0,
Bruin,KJM,6/7/2022,Dubia,Uninfected ,4,
Bruin,KJM,6/7/2022,Dubia,Uninfected ,0,
Bruin,KJM,6/7/2022,Dubia,Uninfected ,2,
Bruin,KJM,6/7/2022,Dubia,Uninfected ,2,
Bruin,KJM,6/7/2022,Dubia,Uninfected ,3,
Bruin,KJM,6/7/2022,Dubia,Uninfected ,5,
Bruin,KJM,6/7/2022,Dubia,Uninfected ,2,
Bruin,KJM,6/7/2022,Dubia,Uninfected ,1,
Bruin,KJM,6/7/2022,Dubia,Uninfected ,2,
Bruin,KJM,6/7/2022,Dubia,Uninfected ,1,
Bruin,KJM,6/7/2022,Dubia,Coke,2,
Bruin,KJM,6/7/2022,Dubia,Coke,0,
Bruin,KJM,6/7/2022,Dubia,Coke,0,
Bruin,KJM,6/7/2022,Dubia,Coke,2,
Bruin,KJM,6/7/2022,Dubia,Coke,2,
Bruin,KJM,6/7/2022,Dubia,Coke,3,
Cedar,KJM,7/11/2022,Dubia,Uninfected ,0,
Cedar,KJM,7/11/2022,Dubia,Uninfected ,0,
Cedar,KJM,7/11/2022,Dubia,Uninfected ,2,
Cedar,KJM,7/11/2022,Dubia,Uninfected ,0,
Cedar,KJM,7/11/2022,Dubia,Uninfected ,1,
Cedar,KJM,7/11/2022,Dubia,Uninfected ,0,
Cedar,KJM,7/11/2022,Dubia,Uninfected ,0,
Cedar,KJM,7/11/2022,Dubia,Uninfected ,0,
Cedar,KJM,7/11/2022,Dubia,Uninfected ,0,
Cedar,KJM,7/11/2022,Dubia,Uninfected ,0,
Cedar,KJM,7/11/2022,Dubia,Uninfected ,2,
Cedar,KJM,7/11/2022,Dubia,Uninfected ,0,
Cedar,KJM,7/11/2022,Dubia,Uninfected ,0,
Cedar,KJM,7/11/2022,Dubia,Uninfected ,1,
Cedar,KJM,7/11/2022,Dubia,Uninfected ,0,
Cedar,KJM,7/11/2022,Dubia,Uninfected ,1,
Cedar,KJM,7/11/2022,Dubia,Uninfected ,1,
Cedar,KJM,7/11/2022,Dubia,Uninfected ,0,
Cedar,KJM,7/11/2022,Dubia,Uninfected ,0,
Cedar,KJM,7/11/2022,Dubia,Uninfected ,1,
Cedar,KJM,7/11/2022,Dubia,Uninfected ,1,
Cedar,KJM,7/11/2022,Dubia,Uninfected ,0,
Cedar,KJM,7/11/2022,Dubia,Uninfected ,0,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,0,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,0,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,0,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,0,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,0,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,0,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,0,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Crooked W,SKC and KJM,7/11/2022,Dubia,Uninfected ,1,
Bishop,MKD,7/13/2022,Dubia,Uninfected ,3,
Bishop,MKD,7/13/2022,Dubia,Uninfected ,1,
Bishop,MKD,7/13/2022,Dubia,Uninfected ,2,
Bishop,MKD,7/13/2022,Dubia,Uninfected ,2,
Bishop,MKD,7/13/2022,Dubia,Uninfected ,4,
Bishop,MKD,7/13/2022,Dubia,Uninfected ,3,
Bishop,MKD,7/13/2022,Dubia,Uninfected ,2,
Bishop,MKD,7/13/2022,Dubia,Uninfected ,1,
Bishop,MKD,7/13/2022,Dubia,Uninfected ,2,
Bishop,MKD,7/13/2022,Dubia,Uninfected ,3,
